,gender,path,emotion
10169,female,data/TESS\OAF_neutral\OAF_youth_neutral.wav,neutral
10170,female,data/TESS\OAF_neutral\OA_bite_neutral.wav,neutral
10171,female,data/TESS\OAF_Pleasant_surprise\OAF_back_ps.wav,surprise
10172,female,data/TESS\OAF_Pleasant_surprise\OAF_bar_ps.wav,surprise
10173,female,data/TESS\OAF_Pleasant_surprise\OAF_base_ps.wav,surprise
10174,female,data/TESS\OAF_Pleasant_surprise\OAF_bath_ps.wav,surprise
10175,female,data/TESS\OAF_Pleasant_surprise\OAF_bean_ps.wav,surprise
10176,female,data/TESS\OAF_Pleasant_surprise\OAF_beg_ps.wav,surprise
10177,female,data/TESS\OAF_Pleasant_surprise\OAF_bite_ps.wav,surprise
10178,female,data/TESS\OAF_Pleasant_surprise\OAF_boat_ps.wav,surprise
10179,female,data/TESS\OAF_Pleasant_surprise\OAF_bone_ps.wav,surprise
10180,female,data/TESS\OAF_Pleasant_surprise\OAF_book_ps.wav,surprise
10181,female,data/TESS\OAF_Pleasant_surprise\OAF_bought_ps.wav,surprise
10182,female,data/TESS\OAF_Pleasant_surprise\OAF_burn_ps.wav,surprise
10183,female,data/TESS\OAF_Pleasant_surprise\OAF_cab_ps.wav,surprise
10184,female,data/TESS\OAF_Pleasant_surprise\OAF_calm_ps.wav,surprise
10185,female,data/TESS\OAF_Pleasant_surprise\OAF_came_ps.wav,surprise
10186,female,data/TESS\OAF_Pleasant_surprise\OAF_cause_ps.wav,surprise
10187,female,data/TESS\OAF_Pleasant_surprise\OAF_chain_ps.wav,surprise
10188,female,data/TESS\OAF_Pleasant_surprise\OAF_chair_ps.wav,surprise
10189,female,data/TESS\OAF_Pleasant_surprise\OAF_chalk_ps.wav,surprise
10190,female,data/TESS\OAF_Pleasant_surprise\OAF_chat_ps.wav,surprise
10191,female,data/TESS\OAF_Pleasant_surprise\OAF_check_ps.wav,surprise
10192,female,data/TESS\OAF_Pleasant_surprise\OAF_cheek_ps.wav,surprise
10193,female,data/TESS\OAF_Pleasant_surprise\OAF_chief_ps.wav,surprise
10194,female,data/TESS\OAF_Pleasant_surprise\OAF_choice_ps.wav,surprise
10195,female,data/TESS\OAF_Pleasant_surprise\OAF_cool_ps.wav,surprise
10196,female,data/TESS\OAF_Pleasant_surprise\OAF_dab_ps.wav,surprise
10197,female,data/TESS\OAF_Pleasant_surprise\OAF_date_ps.wav,surprise
10198,female,data/TESS\OAF_Pleasant_surprise\OAF_dead_ps.wav,surprise
10199,female,data/TESS\OAF_Pleasant_surprise\OAF_death_ps.wav,surprise
10200,female,data/TESS\OAF_Pleasant_surprise\OAF_deep_ps.wav,surprise
10201,female,data/TESS\OAF_Pleasant_surprise\OAF_dime_ps.wav,surprise
10202,female,data/TESS\OAF_Pleasant_surprise\OAF_dip_ps.wav,surprise
10203,female,data/TESS\OAF_Pleasant_surprise\OAF_ditch_ps.wav,surprise
10204,female,data/TESS\OAF_Pleasant_surprise\OAF_dodge_ps.wav,surprise
10205,female,data/TESS\OAF_Pleasant_surprise\OAF_dog_ps.wav,surprise
10206,female,data/TESS\OAF_Pleasant_surprise\OAF_doll_ps.wav,surprise
10207,female,data/TESS\OAF_Pleasant_surprise\OAF_door_ps.wav,surprise
10208,female,data/TESS\OAF_Pleasant_surprise\OAF_fail_ps.wav,surprise
10209,female,data/TESS\OAF_Pleasant_surprise\OAF_fall_ps.wav,surprise
10210,female,data/TESS\OAF_Pleasant_surprise\OAF_far_ps.wav,surprise
10211,female,data/TESS\OAF_Pleasant_surprise\OAF_fat_ps.wav,surprise
10212,female,data/TESS\OAF_Pleasant_surprise\OAF_fit_ps.wav,surprise
10213,female,data/TESS\OAF_Pleasant_surprise\OAF_five_ps.wav,surprise
10214,female,data/TESS\OAF_Pleasant_surprise\OAF_food_ps.wav,surprise
10215,female,data/TESS\OAF_Pleasant_surprise\OAF_gap_ps.wav,surprise
10216,female,data/TESS\OAF_Pleasant_surprise\OAF_gas_ps.wav,surprise
10217,female,data/TESS\OAF_Pleasant_surprise\OAF_gaze_ps.wav,surprise
10218,female,data/TESS\OAF_Pleasant_surprise\OAF_germ_ps.wav,surprise
10219,female,data/TESS\OAF_Pleasant_surprise\OAF_get_ps.wav,surprise
10220,female,data/TESS\OAF_Pleasant_surprise\OAF_gin_ps.wav,surprise
10221,female,data/TESS\OAF_Pleasant_surprise\OAF_goal_ps.wav,surprise
10222,female,data/TESS\OAF_Pleasant_surprise\OAF_good_ps.wav,surprise
10223,female,data/TESS\OAF_Pleasant_surprise\OAF_goose_ps.wav,surprise
10224,female,data/TESS\OAF_Pleasant_surprise\OAF_gun_ps.wav,surprise
10225,female,data/TESS\OAF_Pleasant_surprise\OAF_half_ps.wav,surprise
10226,female,data/TESS\OAF_Pleasant_surprise\OAF_hall_ps.wav,surprise
10227,female,data/TESS\OAF_Pleasant_surprise\OAF_hash_ps.wav,surprise
10228,female,data/TESS\OAF_Pleasant_surprise\OAF_hate_ps.wav,surprise
10229,female,data/TESS\OAF_Pleasant_surprise\OAF_have_ps.wav,surprise
10230,female,data/TESS\OAF_Pleasant_surprise\OAF_haze_ps.wav,surprise
10231,female,data/TESS\OAF_Pleasant_surprise\OAF_hire_ps.wav,surprise
10232,female,data/TESS\OAF_Pleasant_surprise\OAF_hit_ps.wav,surprise
10233,female,data/TESS\OAF_Pleasant_surprise\OAF_hole_ps.wav,surprise
10234,female,data/TESS\OAF_Pleasant_surprise\OAF_home_ps.wav,surprise
10235,female,data/TESS\OAF_Pleasant_surprise\OAF_hurl_ps.wav,surprise
10236,female,data/TESS\OAF_Pleasant_surprise\OAF_hush_ps.wav,surprise
10237,female,data/TESS\OAF_Pleasant_surprise\OAF_jail_ps.wav,surprise
10238,female,data/TESS\OAF_Pleasant_surprise\OAF_jar_ps.wav,surprise
10239,female,data/TESS\OAF_Pleasant_surprise\OAF_join_ps.wav,surprise
10240,female,data/TESS\OAF_Pleasant_surprise\OAF_judge_ps.wav,surprise
10241,female,data/TESS\OAF_Pleasant_surprise\OAF_jug_ps.wav,surprise
10242,female,data/TESS\OAF_Pleasant_surprise\OAF_juice_ps.wav,surprise
10243,female,data/TESS\OAF_Pleasant_surprise\OAF_keen_ps.wav,surprise
10244,female,data/TESS\OAF_Pleasant_surprise\OAF_keep_ps.wav,surprise
10245,female,data/TESS\OAF_Pleasant_surprise\OAF_keg_ps.wav,surprise
10246,female,data/TESS\OAF_Pleasant_surprise\OAF_kick_ps.wav,surprise
10247,female,data/TESS\OAF_Pleasant_surprise\OAF_kill_ps.wav,surprise
10248,female,data/TESS\OAF_Pleasant_surprise\OAF_king_ps.wav,surprise
10249,female,data/TESS\OAF_Pleasant_surprise\OAF_kite_ps.wav,surprise
10250,female,data/TESS\OAF_Pleasant_surprise\OAF_knock_ps.wav,surprise
10251,female,data/TESS\OAF_Pleasant_surprise\OAF_late_ps.wav,surprise
10252,female,data/TESS\OAF_Pleasant_surprise\OAF_laud_ps.wav,surprise
10253,female,data/TESS\OAF_Pleasant_surprise\OAF_lean_ps.wav,surprise
10254,female,data/TESS\OAF_Pleasant_surprise\OAF_learn_ps.wav,surprise
10255,female,data/TESS\OAF_Pleasant_surprise\OAF_lease_ps.wav,surprise
10256,female,data/TESS\OAF_Pleasant_surprise\OAF_lid_ps.wav,surprise
10257,female,data/TESS\OAF_Pleasant_surprise\OAF_life_ps.wav,surprise
10258,female,data/TESS\OAF_Pleasant_surprise\OAF_limb_ps.wav,surprise
10259,female,data/TESS\OAF_Pleasant_surprise\OAF_live_ps.wav,surprise
10260,female,data/TESS\OAF_Pleasant_surprise\OAF_loaf_ps.wav,surprise
10261,female,data/TESS\OAF_Pleasant_surprise\OAF_long_ps.wav,surprise
10262,female,data/TESS\OAF_Pleasant_surprise\OAF_lore_ps.wav,surprise
10263,female,data/TESS\OAF_Pleasant_surprise\OAF_lose_ps.wav,surprise
10264,female,data/TESS\OAF_Pleasant_surprise\OAF_lot_ps.wav,surprise
10265,female,data/TESS\OAF_Pleasant_surprise\OAF_love_ps.wav,surprise
10266,female,data/TESS\OAF_Pleasant_surprise\OAF_luck_ps.wav,surprise
10267,female,data/TESS\OAF_Pleasant_surprise\OAF_make_ps.wav,surprise
10268,female,data/TESS\OAF_Pleasant_surprise\OAF_match_ps.wav,surprise
10269,female,data/TESS\OAF_Pleasant_surprise\OAF_merge_ps.wav,surprise
10270,female,data/TESS\OAF_Pleasant_surprise\OAF_mess_ps.wav,surprise
10271,female,data/TESS\OAF_Pleasant_surprise\OAF_met_ps.wav,surprise
10272,female,data/TESS\OAF_Pleasant_surprise\OAF_mill_ps.wav,surprise
10273,female,data/TESS\OAF_Pleasant_surprise\OAF_mob_ps.wav,surprise
10274,female,data/TESS\OAF_Pleasant_surprise\OAF_mode_ps.wav,surprise
10275,female,data/TESS\OAF_Pleasant_surprise\OAF_mood_ps.wav,surprise
10276,female,data/TESS\OAF_Pleasant_surprise\OAF_moon_ps.wav,surprise
10277,female,data/TESS\OAF_Pleasant_surprise\OAF_mop_ps.wav,surprise
10278,female,data/TESS\OAF_Pleasant_surprise\OAF_mouse_ps.wav,surprise
10279,female,data/TESS\OAF_Pleasant_surprise\OAF_nag_ps.wav,surprise
10280,female,data/TESS\OAF_Pleasant_surprise\OAF_name_ps.wav,surprise
10281,female,data/TESS\OAF_Pleasant_surprise\OAF_near_ps.wav,surprise
10282,female,data/TESS\OAF_Pleasant_surprise\OAF_neat_ps.wav,surprise
10283,female,data/TESS\OAF_Pleasant_surprise\OAF_nice_ps.wav,surprise
10284,female,data/TESS\OAF_Pleasant_surprise\OAF_note_ps.wav,surprise
10285,female,data/TESS\OAF_Pleasant_surprise\OAF_numb_ps.wav,surprise
10286,female,data/TESS\OAF_Pleasant_surprise\OAF_pad_ps.wav,surprise
10287,female,data/TESS\OAF_Pleasant_surprise\OAF_page_ps.wav,surprise
10288,female,data/TESS\OAF_Pleasant_surprise\OAF_pain_ps.wav,surprise
10289,female,data/TESS\OAF_Pleasant_surprise\OAF_pass_ps.wav,surprise
10290,female,data/TESS\OAF_Pleasant_surprise\OAF_pearl_ps.wav,surprise
10291,female,data/TESS\OAF_Pleasant_surprise\OAF_peg_ps.wav,surprise
10292,female,data/TESS\OAF_Pleasant_surprise\OAF_perch_ps.wav,surprise
10293,female,data/TESS\OAF_Pleasant_surprise\OAF_phone_ps.wav,surprise
10294,female,data/TESS\OAF_Pleasant_surprise\OAF_pick_ps.wav,surprise
10295,female,data/TESS\OAF_Pleasant_surprise\OAF_pike_ps.wav,surprise
10296,female,data/TESS\OAF_Pleasant_surprise\OAF_pole_ps.wav,surprise
10297,female,data/TESS\OAF_Pleasant_surprise\OAF_pool_ps.wav,surprise
10298,female,data/TESS\OAF_Pleasant_surprise\OAF_puff_ps.wav,surprise
10299,female,data/TESS\OAF_Pleasant_surprise\OAF_rag_ps.wav,surprise
10300,female,data/TESS\OAF_Pleasant_surprise\OAF_raid_ps.wav,surprise
10301,female,data/TESS\OAF_Pleasant_surprise\OAF_rain_ps.wav,surprise
10302,female,data/TESS\OAF_Pleasant_surprise\OAF_raise_ps.wav,surprise
10303,female,data/TESS\OAF_Pleasant_surprise\OAF_rat_ps.wav,surprise
10304,female,data/TESS\OAF_Pleasant_surprise\OAF_reach_ps.wav,surprise
10305,female,data/TESS\OAF_Pleasant_surprise\OAF_read_ps.wav,surprise
10306,female,data/TESS\OAF_Pleasant_surprise\OAF_red_ps.wav,surprise
10307,female,data/TESS\OAF_Pleasant_surprise\OAF_ring_ps.wav,surprise
10308,female,data/TESS\OAF_Pleasant_surprise\OAF_ripe_ps.wav,surprise
10309,female,data/TESS\OAF_Pleasant_surprise\OAF_road_ps.wav,surprise
10310,female,data/TESS\OAF_Pleasant_surprise\OAF_room_ps.wav,surprise
10311,female,data/TESS\OAF_Pleasant_surprise\OAF_rose_ps.wav,surprise
10312,female,data/TESS\OAF_Pleasant_surprise\OAF_rot_ps.wav,surprise
10313,female,data/TESS\OAF_Pleasant_surprise\OAF_rough_ps.wav,surprise
10314,female,data/TESS\OAF_Pleasant_surprise\OAF_rush_ps.wav,surprise
10315,female,data/TESS\OAF_Pleasant_surprise\OAF_said_ps.wav,surprise
10316,female,data/TESS\OAF_Pleasant_surprise\OAF_sail_ps.wav,surprise
10317,female,data/TESS\OAF_Pleasant_surprise\OAF_search_ps.wav,surprise
10318,female,data/TESS\OAF_Pleasant_surprise\OAF_seize_ps.wav,surprise
10319,female,data/TESS\OAF_Pleasant_surprise\OAF_sell_ps.wav,surprise
10320,female,data/TESS\OAF_Pleasant_surprise\OAF_shack_ps.wav,surprise
10321,female,data/TESS\OAF_Pleasant_surprise\OAF_shall_ps.wav,surprise
10322,female,data/TESS\OAF_Pleasant_surprise\OAF_shawl_ps.wav,surprise
10323,female,data/TESS\OAF_Pleasant_surprise\OAF_sheep_ps.wav,surprise
10324,female,data/TESS\OAF_Pleasant_surprise\OAF_shirt_ps.wav,surprise
10325,female,data/TESS\OAF_Pleasant_surprise\OAF_should_ps.wav,surprise
10326,female,data/TESS\OAF_Pleasant_surprise\OAF_shout_ps.wav,surprise
10327,female,data/TESS\OAF_Pleasant_surprise\OAF_size_ps.wav,surprise
10328,female,data/TESS\OAF_Pleasant_surprise\OAF_soap_ps.wav,surprise
10329,female,data/TESS\OAF_Pleasant_surprise\OAF_soup_ps.wav,surprise
10330,female,data/TESS\OAF_Pleasant_surprise\OAF_sour_ps.wav,surprise
10331,female,data/TESS\OAF_Pleasant_surprise\OAF_south_ps.wav,surprise
10332,female,data/TESS\OAF_Pleasant_surprise\OAF_sub_ps.wav,surprise
10333,female,data/TESS\OAF_Pleasant_surprise\OAF_such_ps.wav,surprise
10334,female,data/TESS\OAF_Pleasant_surprise\OAF_sure_ps.wav,surprise
10335,female,data/TESS\OAF_Pleasant_surprise\OAF_take_ps.wav,surprise
10336,female,data/TESS\OAF_Pleasant_surprise\OAF_talk_ps.wav,surprise
10337,female,data/TESS\OAF_Pleasant_surprise\OAF_tape_ps.wav,surprise
10338,female,data/TESS\OAF_Pleasant_surprise\OAF_team_ps.wav,surprise
10339,female,data/TESS\OAF_Pleasant_surprise\OAF_tell_ps.wav,surprise
10340,female,data/TESS\OAF_Pleasant_surprise\OAF_thin_ps.wav,surprise
10341,female,data/TESS\OAF_Pleasant_surprise\OAF_third_ps.wav,surprise
10342,female,data/TESS\OAF_Pleasant_surprise\OAF_thought_ps.wav,surprise
10343,female,data/TESS\OAF_Pleasant_surprise\OAF_thumb_ps.wav,surprise
10344,female,data/TESS\OAF_Pleasant_surprise\OAF_time_ps.wav,surprise
10345,female,data/TESS\OAF_Pleasant_surprise\OAF_tip_ps.wav,surprise
10346,female,data/TESS\OAF_Pleasant_surprise\OAF_tire_ps.wav,surprise
10347,female,data/TESS\OAF_Pleasant_surprise\OAF_ton_ps.wav,surprise
10348,female,data/TESS\OAF_Pleasant_surprise\OAF_tool_ps.wav,surprise
10349,female,data/TESS\OAF_Pleasant_surprise\OAF_tough_ps.wav,surprise
10350,female,data/TESS\OAF_Pleasant_surprise\OAF_turn_ps.wav,surprise
10351,female,data/TESS\OAF_Pleasant_surprise\OAF_vine_ps.wav,surprise
10352,female,data/TESS\OAF_Pleasant_surprise\OAF_voice_ps.wav,surprise
10353,female,data/TESS\OAF_Pleasant_surprise\OAF_void_ps.wav,surprise
10354,female,data/TESS\OAF_Pleasant_surprise\OAF_vote_ps.wav,surprise
10355,female,data/TESS\OAF_Pleasant_surprise\OAF_wag_ps.wav,surprise
10356,female,data/TESS\OAF_Pleasant_surprise\OAF_walk_ps.wav,surprise
10357,female,data/TESS\OAF_Pleasant_surprise\OAF_wash_ps.wav,surprise
10358,female,data/TESS\OAF_Pleasant_surprise\OAF_week_ps.wav,surprise
10359,female,data/TESS\OAF_Pleasant_surprise\OAF_wheat_ps.wav,surprise
10360,female,data/TESS\OAF_Pleasant_surprise\OAF_when_ps.wav,surprise
10361,female,data/TESS\OAF_Pleasant_surprise\OAF_which_ps.wav,surprise
10362,female,data/TESS\OAF_Pleasant_surprise\OAF_whip_ps.wav,surprise
10363,female,data/TESS\OAF_Pleasant_surprise\OAF_white_ps.wav,surprise
10364,female,data/TESS\OAF_Pleasant_surprise\OAF_wife_ps.wav,surprise
10365,female,data/TESS\OAF_Pleasant_surprise\OAF_wire_ps.wav,surprise
10366,female,data/TESS\OAF_Pleasant_surprise\OAF_witch_ps.wav,surprise
10367,female,data/TESS\OAF_Pleasant_surprise\OAF_yearn_ps.wav,surprise
10368,female,data/TESS\OAF_Pleasant_surprise\OAF_yes_ps.wav,surprise
10369,female,data/TESS\OAF_Pleasant_surprise\OAF_young_ps.wav,surprise
10370,female,data/TESS\OAF_Pleasant_surprise\OAF_youth_ps.wav,surprise
10371,female,data/TESS\OAF_Sad\OAF_back_sad.wav,sad
10372,female,data/TESS\OAF_Sad\OAF_bar_sad.wav,sad
10373,female,data/TESS\OAF_Sad\OAF_base_sad.wav,sad
10374,female,data/TESS\OAF_Sad\OAF_bath_sad.wav,sad
10375,female,data/TESS\OAF_Sad\OAF_bean_sad.wav,sad
10376,female,data/TESS\OAF_Sad\OAF_beg_sad.wav,sad
10377,female,data/TESS\OAF_Sad\OAF_bite_sad.wav,sad
10378,female,data/TESS\OAF_Sad\OAF_boat_sad.wav,sad
10379,female,data/TESS\OAF_Sad\OAF_bone_sad.wav,sad
10380,female,data/TESS\OAF_Sad\OAF_book_sad.wav,sad
10381,female,data/TESS\OAF_Sad\OAF_bought_sad.wav,sad
10382,female,data/TESS\OAF_Sad\OAF_burn_sad.wav,sad
10383,female,data/TESS\OAF_Sad\OAF_cab_sad.wav,sad
10384,female,data/TESS\OAF_Sad\OAF_calm_sad.wav,sad
10385,female,data/TESS\OAF_Sad\OAF_came_sad.wav,sad
10386,female,data/TESS\OAF_Sad\OAF_cause_sad.wav,sad
10387,female,data/TESS\OAF_Sad\OAF_chain_sad.wav,sad
10388,female,data/TESS\OAF_Sad\OAF_chair_sad.wav,sad
10389,female,data/TESS\OAF_Sad\OAF_chalk_sad.wav,sad
10390,female,data/TESS\OAF_Sad\OAF_chat_sad.wav,sad
10391,female,data/TESS\OAF_Sad\OAF_check_sad.wav,sad
10392,female,data/TESS\OAF_Sad\OAF_cheek_sad.wav,sad
10393,female,data/TESS\OAF_Sad\OAF_chief_sad.wav,sad
10394,female,data/TESS\OAF_Sad\OAF_choice_sad.wav,sad
10395,female,data/TESS\OAF_Sad\OAF_cool_sad.wav,sad
10396,female,data/TESS\OAF_Sad\OAF_dab_sad.wav,sad
10397,female,data/TESS\OAF_Sad\OAF_date_sad.wav,sad
10398,female,data/TESS\OAF_Sad\OAF_dead_sad.wav,sad
10399,female,data/TESS\OAF_Sad\OAF_death_sad.wav,sad
10400,female,data/TESS\OAF_Sad\OAF_deep_sad.wav,sad
10401,female,data/TESS\OAF_Sad\OAF_dime_sad.wav,sad
10402,female,data/TESS\OAF_Sad\OAF_dip_sad.wav,sad
10403,female,data/TESS\OAF_Sad\OAF_ditch_sad.wav,sad
10404,female,data/TESS\OAF_Sad\OAF_dodge_sad.wav,sad
10405,female,data/TESS\OAF_Sad\OAF_dog_sad.wav,sad
10406,female,data/TESS\OAF_Sad\OAF_doll_sad.wav,sad
10407,female,data/TESS\OAF_Sad\OAF_door_sad.wav,sad
10408,female,data/TESS\OAF_Sad\OAF_fail_sad.wav,sad
10409,female,data/TESS\OAF_Sad\OAF_fall_sad.wav,sad
10410,female,data/TESS\OAF_Sad\OAF_far_sad.wav,sad
10411,female,data/TESS\OAF_Sad\OAF_fat_sad.wav,sad
10412,female,data/TESS\OAF_Sad\OAF_fit_sad.wav,sad
10413,female,data/TESS\OAF_Sad\OAF_five_sad.wav,sad
10414,female,data/TESS\OAF_Sad\OAF_food_sad.wav,sad
10415,female,data/TESS\OAF_Sad\OAF_gap_sad.wav,sad
10416,female,data/TESS\OAF_Sad\OAF_gas_sad.wav,sad
10417,female,data/TESS\OAF_Sad\OAF_gaze_sad.wav,sad
10418,female,data/TESS\OAF_Sad\OAF_germ_sad.wav,sad
10419,female,data/TESS\OAF_Sad\OAF_get_sad.wav,sad
10420,female,data/TESS\OAF_Sad\OAF_gin_sad.wav,sad
10421,female,data/TESS\OAF_Sad\OAF_goal_sad.wav,sad
10422,female,data/TESS\OAF_Sad\OAF_good_sad.wav,sad
10423,female,data/TESS\OAF_Sad\OAF_goose_sad.wav,sad
10424,female,data/TESS\OAF_Sad\OAF_gun_sad.wav,sad
10425,female,data/TESS\OAF_Sad\OAF_half_sad.wav,sad
10426,female,data/TESS\OAF_Sad\OAF_hall_sad.wav,sad
10427,female,data/TESS\OAF_Sad\OAF_hash_sad.wav,sad
10428,female,data/TESS\OAF_Sad\OAF_hate_sad.wav,sad
10429,female,data/TESS\OAF_Sad\OAF_have_sad.wav,sad
10430,female,data/TESS\OAF_Sad\OAF_haze_sad.wav,sad
10431,female,data/TESS\OAF_Sad\OAF_hire_sad.wav,sad
10432,female,data/TESS\OAF_Sad\OAF_hit_sad.wav,sad
10433,female,data/TESS\OAF_Sad\OAF_hole_sad.wav,sad
10434,female,data/TESS\OAF_Sad\OAF_home_sad.wav,sad
10435,female,data/TESS\OAF_Sad\OAF_hurl_sad.wav,sad
10436,female,data/TESS\OAF_Sad\OAF_hush_sad.wav,sad
10437,female,data/TESS\OAF_Sad\OAF_jail_sad.wav,sad
10438,female,data/TESS\OAF_Sad\OAF_jar_sad.wav,sad
10439,female,data/TESS\OAF_Sad\OAF_join_sad.wav,sad
10440,female,data/TESS\OAF_Sad\OAF_judge_sad.wav,sad
10441,female,data/TESS\OAF_Sad\OAF_jug_sad.wav,sad
10442,female,data/TESS\OAF_Sad\OAF_juice_sad.wav,sad
10443,female,data/TESS\OAF_Sad\OAF_keen_sad.wav,sad
10444,female,data/TESS\OAF_Sad\OAF_keep_sad.wav,sad
10445,female,data/TESS\OAF_Sad\OAF_keg_sad.wav,sad
10446,female,data/TESS\OAF_Sad\OAF_kick_sad.wav,sad
10447,female,data/TESS\OAF_Sad\OAF_kill_sad.wav,sad
10448,female,data/TESS\OAF_Sad\OAF_king_sad.wav,sad
10449,female,data/TESS\OAF_Sad\OAF_kite_sad.wav,sad
10450,female,data/TESS\OAF_Sad\OAF_knock_sad.wav,sad
10451,female,data/TESS\OAF_Sad\OAF_late_sad.wav,sad
10452,female,data/TESS\OAF_Sad\OAF_laud_sad.wav,sad
10453,female,data/TESS\OAF_Sad\OAF_lean_sad.wav,sad
10454,female,data/TESS\OAF_Sad\OAF_learn_sad.wav,sad
10455,female,data/TESS\OAF_Sad\OAF_lease_sad.wav,sad
10456,female,data/TESS\OAF_Sad\OAF_lid_sad.wav,sad
10457,female,data/TESS\OAF_Sad\OAF_life_sad.wav,sad
10458,female,data/TESS\OAF_Sad\OAF_limb_sad.wav,sad
10459,female,data/TESS\OAF_Sad\OAF_live_sad.wav,sad
10460,female,data/TESS\OAF_Sad\OAF_loaf_sad.wav,sad
10461,female,data/TESS\OAF_Sad\OAF_long_sad.wav,sad
10462,female,data/TESS\OAF_Sad\OAF_lore_sad.wav,sad
10463,female,data/TESS\OAF_Sad\OAF_lose_sad.wav,sad
10464,female,data/TESS\OAF_Sad\OAF_lot_sad.wav,sad
10465,female,data/TESS\OAF_Sad\OAF_love_sad.wav,sad
10466,female,data/TESS\OAF_Sad\OAF_luck_sad.wav,sad
10467,female,data/TESS\OAF_Sad\OAF_make_sad.wav,sad
10468,female,data/TESS\OAF_Sad\OAF_match_sad.wav,sad
10469,female,data/TESS\OAF_Sad\OAF_merge_sad.wav,sad
10470,female,data/TESS\OAF_Sad\OAF_mess_sad.wav,sad
10471,female,data/TESS\OAF_Sad\OAF_met_sad.wav,sad
10472,female,data/TESS\OAF_Sad\OAF_mill_sad.wav,sad
10473,female,data/TESS\OAF_Sad\OAF_mob_sad.wav,sad
10474,female,data/TESS\OAF_Sad\OAF_mode_sad.wav,sad
10475,female,data/TESS\OAF_Sad\OAF_mood_sad.wav,sad
10476,female,data/TESS\OAF_Sad\OAF_moon_sad.wav,sad
10477,female,data/TESS\OAF_Sad\OAF_mop_sad.wav,sad
10478,female,data/TESS\OAF_Sad\OAF_mouse_sad.wav,sad
10479,female,data/TESS\OAF_Sad\OAF_nag_sad.wav,sad
10480,female,data/TESS\OAF_Sad\OAF_name_sad.wav,sad
10481,female,data/TESS\OAF_Sad\OAF_near_sad.wav,sad
10482,female,data/TESS\OAF_Sad\OAF_neat_sad.wav,sad
10483,female,data/TESS\OAF_Sad\OAF_nice_sad.wav,sad
10484,female,data/TESS\OAF_Sad\OAF_note_sad.wav,sad
10485,female,data/TESS\OAF_Sad\OAF_numb_sad.wav,sad
10486,female,data/TESS\OAF_Sad\OAF_pad_sad.wav,sad
10487,female,data/TESS\OAF_Sad\OAF_page_sad.wav,sad
10488,female,data/TESS\OAF_Sad\OAF_pain_sad.wav,sad
10489,female,data/TESS\OAF_Sad\OAF_pass_sad.wav,sad
10490,female,data/TESS\OAF_Sad\OAF_pearl_sad.wav,sad
10491,female,data/TESS\OAF_Sad\OAF_peg_sad.wav,sad
10492,female,data/TESS\OAF_Sad\OAF_perch_sad.wav,sad
10493,female,data/TESS\OAF_Sad\OAF_phone_sad.wav,sad
10494,female,data/TESS\OAF_Sad\OAF_pick_sad.wav,sad
10495,female,data/TESS\OAF_Sad\OAF_pike_sad.wav,sad
10496,female,data/TESS\OAF_Sad\OAF_pole_sad.wav,sad
10497,female,data/TESS\OAF_Sad\OAF_pool_sad.wav,sad
10498,female,data/TESS\OAF_Sad\OAF_puff_sad.wav,sad
10499,female,data/TESS\OAF_Sad\OAF_rag_sad.wav,sad
10500,female,data/TESS\OAF_Sad\OAF_raid_sad.wav,sad
10501,female,data/TESS\OAF_Sad\OAF_rain_sad.wav,sad
10502,female,data/TESS\OAF_Sad\OAF_raise_sad.wav,sad
10503,female,data/TESS\OAF_Sad\OAF_rat_sad.wav,sad
10504,female,data/TESS\OAF_Sad\OAF_reach_sad.wav,sad
10505,female,data/TESS\OAF_Sad\OAF_read_sad.wav,sad
10506,female,data/TESS\OAF_Sad\OAF_red_sad.wav,sad
10507,female,data/TESS\OAF_Sad\OAF_ring_sad.wav,sad
10508,female,data/TESS\OAF_Sad\OAF_ripe_sad.wav,sad
10509,female,data/TESS\OAF_Sad\OAF_road_sad.wav,sad
10510,female,data/TESS\OAF_Sad\OAF_room_sad.wav,sad
10511,female,data/TESS\OAF_Sad\OAF_rose_sad.wav,sad
10512,female,data/TESS\OAF_Sad\OAF_rot_sad.wav,sad
10513,female,data/TESS\OAF_Sad\OAF_rough_sad.wav,sad
10514,female,data/TESS\OAF_Sad\OAF_rush_sad.wav,sad
10515,female,data/TESS\OAF_Sad\OAF_said_sad.wav,sad
10516,female,data/TESS\OAF_Sad\OAF_sail_sad.wav,sad
10517,female,data/TESS\OAF_Sad\OAF_search_sad.wav,sad
10518,female,data/TESS\OAF_Sad\OAF_seize_sad.wav,sad
10519,female,data/TESS\OAF_Sad\OAF_sell_sad.wav,sad
10520,female,data/TESS\OAF_Sad\OAF_shack_sad.wav,sad
10521,female,data/TESS\OAF_Sad\OAF_shall_sad.wav,sad
10522,female,data/TESS\OAF_Sad\OAF_shawl_sad.wav,sad
10523,female,data/TESS\OAF_Sad\OAF_sheep_sad.wav,sad
10524,female,data/TESS\OAF_Sad\OAF_shirt_sad.wav,sad
10525,female,data/TESS\OAF_Sad\OAF_should_sad.wav,sad
10526,female,data/TESS\OAF_Sad\OAF_shout_sad.wav,sad
10527,female,data/TESS\OAF_Sad\OAF_size_sad.wav,sad
10528,female,data/TESS\OAF_Sad\OAF_soap_sad.wav,sad
10529,female,data/TESS\OAF_Sad\OAF_soup_sad.wav,sad
